ts,basis_bps,close,day_of_week_cos,day_of_week_sin,depth10_ask_usd,depth10_bid_usd,funding_rate,funding_rate_twap_60m,high,index_price,low,mark_price,mid,minute_of_day_cos,minute_of_day_sin,ofi_10s,ofi_1s,ofi_30s,ofi_5s,oi_zscore_24h,open,realized_vol_240m,realized_vol_60m,spread,spread_bps,symbol,volume,view_id,feat_missing_basis_bps,feat_missing_close,feat_missing_day_of_week_cos,feat_missing_day_of_week_sin,feat_missing_depth10_ask_usd,feat_missing_depth10_bid_usd,feat_missing_funding_rate,feat_missing_funding_rate_twap_60m,feat_missing_high,feat_missing_index_price,feat_missing_low,feat_missing_mark_price,feat_missing_mid,feat_missing_minute_of_day_cos,feat_missing_minute_of_day_sin,feat_missing_ofi_10s,feat_missing_ofi_1s,feat_missing_ofi_30s,feat_missing_ofi_5s,feat_missing_oi_zscore_24h,feat_missing_open,feat_missing_realized_vol_240m,feat_missing_realized_vol_60m,feat_missing_spread,feat_missing_spread_bps,feat_missing_volume
2025-12-06 09:47:40+00:00,-5.8082639275131855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.955,0.0,2838.955,2838.955,0.0,0.0,8.759999999999978,-91.28000000000002,-94.75999999999999,-110.92000000000002,0.0,0.0,0.08003941163826361,0.08003941163826361,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:47:50+00:00,-5.668036148691503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.885,0.0,2838.885,2838.885,0.0,0.0,-32.94000000000005,-55.87,-37.640000000000015,-70.49000000000001,0.0,0.0,0.07960103356765073,0.07960103356765073,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:48:00+00:00,-5.632830955222195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.885,0.0,2838.885,2838.885,0.0,0.0,-64.44,8.68,36.76999999999995,-56.14,0.0,0.0,0.07730966707675832,0.07730966707675832,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:48:10+00:00,-5.5624793167301325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.885,0.0,2838.885,2838.885,0.0,0.0,-0.20000000000000293,-64.23,-42.39000000000005,-58.67,0.0,0.0,0.07720849514200134,0.07720849514200134,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:48:20+00:00,-5.809961442981871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.205,0.0,2838.205,2838.205,0.0,0.0,-108.35999999999999,31.51,-69.35999999999999,-47.81999999999997,0.0,0.0,0.07797319841077632,0.07797319841077632,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:48:30+00:00,-5.704004422365139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.495,0.0,2838.495,2838.495,0.0,0.0,154.99,14.269999999999996,34.35000000000002,86.08000000000001,0.0,0.0,0.07874538424715367,0.07874538424715367,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:48:40+00:00,-5.774363235614698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.495,0.0,2838.495,2838.495,0.0,0.0,29.740000000000002,6.619999999999991,30.770000000000024,41.199999999999996,0.0,0.0,0.07783012849325231,0.07783012849325231,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:48:50+00:00,-4.647314591510585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.025,0.0,2839.025,2839.025,0.0,0.0,34.949999999999996,-26.359999999999996,225.31000000000003,15.990000000000002,0.0,0.0,0.07545427629908624,0.07545427629908624,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:49:00+00:00,-4.928796493512071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.045,0.0,2839.045,2839.045,0.0,0.0,-98.05999999999999,4.069999999999999,-9.569999999999995,-119.85000000000001,0.0,0.0,0.07494927331973532,0.07494927331973532,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:49:10+00:00,-5.56234223894971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.825,0.0,2838.825,2838.825,0.0,0.0,-116.66999999999999,-1.9699999999999984,-105.84999999999998,-58.36999999999999,0.0,0.0,0.07367530639696224,0.07367530639696224,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:49:20+00:00,-5.527546191978945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.605,0.0,2838.605,2838.605,0.0,0.0,28.520000000000007,-4.790000000000002,-135.85999999999999,-14.159999999999997,0.0,0.0,0.06910414773673355,0.06910414773673355,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:49:30+00:00,-5.527643498682039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.605,0.0,2838.605,2838.605,0.0,0.0,19.659999999999997,20.700000000000003,-15.74999999999998,23.930000000000003,0.0,0.0,0.06914180743745253,0.06914180743745253,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:49:40+00:00,-5.598000211245803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.605,0.0,2838.605,2838.605,0.0,0.0,51.46999999999999,-9.32000000000001,60.56,19.25999999999999,0.0,0.0,0.06903185446775818,0.06903185446775818,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:49:50+00:00,-5.63320775974497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.605,0.0,2838.605,2838.605,0.0,0.0,-16.8,4.980000000000006,67.13,-5.040000000000002,0.0,0.0,0.06386901188721429,0.06386901188721429,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:50:00+00:00,-4.682488549026807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.035,0.0,2839.035,2839.035,0.0,0.0,1.5899999999999834,16.48,45.66999999999999,-8.530000000000006,0.0,0.0,0.0611461999292004,0.0611461999292004,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:50:10+00:00,-4.999190271998454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.035,0.0,2839.035,2839.035,0.0,0.0,-34.770000000000024,3.8200000000000003,-10.230000000000013,6.1499999999999995,0.0,0.0,0.06057041546670537,0.06057041546670537,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:50:20+00:00,-5.562498899821955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.875,0.0,2838.875,2838.875,0.0,0.0,-4.770000000000008,9.4,-36.86000000000003,-6.210000000000005,0.0,0.0,0.0595602790970153,0.0595602790970153,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:50:30+00:00,-5.492106856683983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.875,0.0,2838.875,2838.875,0.0,0.0,-12.640000000000002,0.6900000000000013,-54.81000000000003,-28.800000000000004,0.0,0.0,0.04966503414821148,0.04966503414821148,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:50:40+00:00,-5.598079049101651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.425,0.0,2838.425,2838.425,0.0,0.0,4.259999999999989,-3.710000000000001,-122.83000000000003,6.839999999999986,0.0,0.0,0.04192503522408862,0.04192503522408862,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:50:50+00:00,-5.598650689970988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.205,0.0,2838.205,2838.205,0.0,0.0,10.92000000000001,-4.910000000000003,12.109999999999989,76.09,0.0,0.0,0.03150858407124968,0.03150858407124968,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:51:00+00:00,-5.528169014085083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.425,0.0,2838.425,2838.425,0.0,0.0,-34.25,-8.430000000000001,-61.160000000000004,-46.18000000000001,0.0,0.0,0.028858455449575403,0.028858455449575403,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:51:10+00:00,-5.422497024668712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.4849999999997,0.0,2838.4849999999997,2838.4849999999997,0.0,0.0,109.92999999999999,7.91,79.54999999999998,116.92999999999999,0.0,0.0,0.028054095501291378,0.028054095501291378,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:51:20+00:00,-5.808713774748961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.255,0.0,2839.255,2839.255,0.0,0.0,-38.96999999999998,-10.970000000000018,103.88000000000002,-51.31999999999997,0.0,0.0,0.02944902240891326,0.02944902240891326,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:51:30+00:00,-5.526573313339682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.1949999999997,0.0,2839.1949999999997,2839.1949999999997,0.0,0.0,-87.71,-26.730000000000004,-18.76999999999997,-89.47,0.0,0.0,0.034395823653054866,0.034395823653054866,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:51:40+00:00,-5.562459733776197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.6549999999997,0.0,2838.6549999999997,2838.6549999999997,0.0,0.0,165.32999999999998,83.56,71.41000000000001,131.39999999999998,0.0,0.0,0.03625255534652059,0.03625255534652059,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:51:50+00:00,-5.668096012618123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.6549999999997,0.0,2838.6549999999997,2838.6549999999997,0.0,0.0,-15.290000000000003,-31.55,-134.76999999999998,-78.1,0.0,0.0,0.03436213574137118,0.03436213574137118,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:52:00+00:00,-4.892798434304053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.5150000000003,0.0,2839.5150000000003,2839.5150000000003,0.0,0.0,-56.87000000000009,-67.89,-72.78000000000011,-21.610000000000067,0.0,0.0,0.042313859908736394,0.042313859908736394,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:52:10+00:00,-5.73862836220289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.6549999999997,0.0,2838.6549999999997,2838.6549999999997,0.0,0.0,-82.31000000000004,9.339999999999996,-70.31000000000009,-40.67999999999998,0.0,0.0,0.0458758671896024,0.0458758671896024,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:52:20+00:00,-7.3926481873927505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.045,0.0,2839.045,2839.045,0.0,0.0,130.55000000000004,97.36,202.50999999999993,133.62,0.0,0.0,0.04669542261611373,0.04669542261611373,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:52:30+00:00,-5.033864177193044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.325,0.0,2839.325,2839.325,0.0,0.0,83.88,14.21,31.499999999999922,-15.919999999999998,0.0,0.0,0.05009621830022583,0.05009621830022583,0.009999999999763531,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 09:52:40+00:00,-5.104213968648926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.085,0.0,2839.085,2839.085,0.0,0.0,-95.26,-86.35000000000001,-100.58000000000007,-102.98,0.0,0.0,0.05007045605678291,0.05007045605678291,0.010000000000218279,0.0,ETHUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
