ts,basis_bps,close,day_of_week_cos,day_of_week_sin,depth10_ask_usd,depth10_bid_usd,funding_rate,funding_rate_twap_60m,high,index_price,low,mark_price,mid,minute_of_day_cos,minute_of_day_sin,ofi_10s,ofi_1s,ofi_30s,ofi_5s,oi_zscore_24h,open,realized_vol_240m,realized_vol_60m,spread,spread_bps,symbol,volume,view_id,feat_missing_basis_bps,feat_missing_close,feat_missing_day_of_week_cos,feat_missing_day_of_week_sin,feat_missing_depth10_ask_usd,feat_missing_depth10_bid_usd,feat_missing_funding_rate,feat_missing_funding_rate_twap_60m,feat_missing_high,feat_missing_index_price,feat_missing_low,feat_missing_mark_price,feat_missing_mid,feat_missing_minute_of_day_cos,feat_missing_minute_of_day_sin,feat_missing_ofi_10s,feat_missing_ofi_1s,feat_missing_ofi_30s,feat_missing_ofi_5s,feat_missing_oi_zscore_24h,feat_missing_open,feat_missing_realized_vol_240m,feat_missing_realized_vol_60m,feat_missing_spread,feat_missing_spread_bps,feat_missing_volume
2025-12-06 06:07:50+00:00,-4.483433453729151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86605.55,0.0,86605.55,86605.55,0.0,0.0,1.652000000000003,10.483000000000002,-7.675,9.193000000000005,0.0,0.0,0.06082960413058999,0.06082960413058999,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:08:00+00:00,-4.208122715599509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86605.55,0.0,86605.55,86605.55,0.0,0.0,-10.119999999999994,-1.0719999999999994,-9.604,16.782,0.0,0.0,0.04116532555116869,0.04116532555116869,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:08:10+00:00,-4.492108785249338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86557.35,0.0,86557.35,86557.35,0.0,0.0,2.3069999999999986,-0.011000000000001009,5.2680000000000025,1.7519999999999996,0.0,0.0,0.054788523972766,0.054788523972766,0.09999999999126885,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:08:20+00:00,-4.515879050687653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86521.85,0.0,86521.85,86521.85,0.0,0.0,-10.646000000000006,-0.0290000000000006,-8.080000000000009,-3.846,0.0,0.0,0.05858928805259612,0.05858928805259612,0.09999999999126885,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:08:30+00:00,-4.192912787991118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86562.25,0.0,86562.25,86562.25,0.0,0.0,-7.325,6.485,23.738,6.091000000000002,0.0,0.0,0.06533843423880693,0.06533843423880693,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:08:40+00:00,-4.593964768285849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86545.75,0.0,86545.75,86545.75,0.0,0.0,11.192,0.18100000000000047,4.843999999999992,1.0600000000000003,0.0,0.0,0.06375150006927122,0.06375150006927122,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:08:50+00:00,-4.535469879411633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86588.95,0.0,86588.95,86588.95,0.0,0.0,-2.8340000000000005,-1.2260000000000009,1.8230000000000002,5.135,0.0,0.0,0.06887572152619496,0.06887572152619496,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:09:00+00:00,-4.172526767941626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86601.95,0.0,86601.95,86601.95,0.0,0.0,24.995,-0.5089999999999995,5.821,10.272000000000002,0.0,0.0,0.07174440530943538,0.07174440530943538,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:09:10+00:00,-4.520621352246324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86586.05,0.0,86586.05,86586.05,0.0,0.0,7.5450000000000035,-3.361,-9.614999999999991,-14.609,0.0,0.0,0.06980257573618605,0.06980257573618605,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:09:20+00:00,-4.6185504540843345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86558.35,0.0,86558.35,86558.35,0.0,0.0,-13.706000000000005,-18.334,-14.938000000000006,-13.591000000000001,0.0,0.0,0.0701400018766917,0.0701400018766917,0.09999999999126885,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:09:30+00:00,-3.9550121409400507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86597.95,0.0,86597.95,86597.95,0.0,0.0,6.098,-5.042000000000002,23.092,-0.6630000000000006,0.0,0.0,0.06608670777735615,0.06608670777735615,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:09:40+00:00,-4.578294198690458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86578.75,0.0,86578.75,86578.75,0.0,0.0,1.1999999999999962,8.281,-11.027000000000017,6.792,0.0,0.0,0.06679972677488917,0.06679972677488917,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:09:50+00:00,-4.650143648801808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86593.45,0.0,86593.45,86593.45,0.0,0.0,6.690999999999998,-4.373000000000002,8.241999999999999,-4.444000000000004,0.0,0.0,0.05698854919231505,0.05698854919231505,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:10:00+00:00,-4.780376835917345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86579.05,0.0,86579.05,86579.05,0.0,0.0,-3.5420000000000007,0.004999999999999893,-14.529000000000003,-2.8190000000000004,0.0,0.0,0.05752630354300867,0.05752630354300867,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:10:10+00:00,-4.4433779926688795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86564.05,0.0,86564.05,86564.05,0.0,0.0,4.228000000000001,0.8870000000000009,9.481,7.290000000000001,0.0,0.0,0.05133776926368553,0.05133776926368553,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:10:20+00:00,-4.762314334681597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86576.35,0.0,86576.35,86576.35,0.0,0.0,10.515999999999988,-3.0269999999999997,9.29299999999999,29.968,0.0,0.0,0.06025076394822259,0.06025076394822259,0.09999999999126885,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:10:30+00:00,-5.050152843904006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86576.15,0.0,86576.15,86576.15,0.0,0.0,30.172000000000004,-5.299000000000001,-3.6900000000000004,26.247999999999998,0.0,0.0,0.05953736429878093,0.05953736429878093,0.09999999999126885,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:10:40+00:00,-4.801141833260858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86532.95,0.0,86532.95,86532.95,0.0,0.0,-0.9010000000000048,4.787,29.081999999999997,27.976,0.0,0.0,0.06190450086465441,0.06190450086465441,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
2025-12-06 06:10:50+00:00,-4.91042289227189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86549.95,0.0,86549.95,86549.95,0.0,0.0,2.54,-3.7470000000000003,8.802999999999987,-8.517999999999999,0.0,0.0,0.0604907250750848,0.0604907250750848,0.10000000000582077,0.0,BTCUSDT,0.0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
